gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,sum_click,consistency,TMA_average,CMA_average,TMA_score,CMA_score,Total_average_score,Total_assessment_score,submission_date_average
1,2,5.0,0.0,0,60,0,1,1631.0,14.68985783448324,91.0,0.0,9076.0,0.0,91.0,9076.0,-1.0
1,2,0.0,0.0,0,60,0,1,1832.0,15.754896252432129,93.75,0.0,9300.0,0.0,93.75,9300.0,-0.75
1,1,2.0,0.0,0,90,0,0,1021.0,12.424606034734657,70.25,0.0,6848.0,0.0,70.25,6848.0,4.75
1,3,7.0,0.0,0,60,0,1,4893.0,31.822488959404613,94.0,0.0,9364.0,0.0,94.0,9364.0,-1.0
1,2,8.0,1.0,0,60,0,1,5019.0,24.61385596329727,95.5,0.0,9520.0,0.0,95.5,9520.0,-2.0
1,2,5.0,0.0,0,90,0,1,797.0,8.98446063608248,70.25,0.0,6884.0,0.0,70.25,6884.0,4.0
1,2,5.0,0.0,0,90,0,0,917.0,10.588546241478879,82.0,0.0,3488.0,0.0,82.0,3488.0,0.0
1,3,3.0,0.0,0,60,0,1,1330.0,10.604920323888203,87.75,0.0,8844.0,0.0,87.75,8844.0,-3.0
1,2,7.0,0.0,0,60,0,1,1892.0,20.257404793793103,91.0,0.0,8992.0,0.0,91.0,8992.0,-1.25
1,2,6.0,0.0,0,60,0,1,2763.0,21.028221743501696,91.5,0.0,9180.0,0.0,91.5,9180.0,-1.5
1,1,6.0,0.0,0,60,0,1,1758.0,15.596066481067185,92.0,0.0,9284.0,0.0,92.0,9284.0,-1.0
1,3,2.0,1.0,0,60,0,1,1899.0,15.173966201582125,90.0,0.0,8976.0,0.0,90.0,8976.0,-3.5
1,2,1.0,0.0,0,60,0,1,716.0,10.38727211113581,74.5,0.0,7228.0,0.0,74.5,7228.0,0.0
1,2,2.0,0.0,0,60,0,0,534.0,11.951239322535857,72.0,0.0,2868.0,0.0,72.0,2868.0,-3.5
1,2,5.0,1.0,0,30,0,1,1369.0,14.66663160160403,75.0,0.0,7620.0,0.0,75.0,7620.0,1.0
1,1,9.0,0.0,0,60,0,1,1899.0,14.218144910750032,87.5,0.0,8696.0,0.0,87.5,8696.0,-1.0
1,1,2.0,0.0,0,60,0,0,1452.0,18.038466215009638,81.5,0.0,8036.0,0.0,81.5,8036.0,5.75
1,3,9.0,0.0,0,30,0,1,1476.0,21.649273819474157,91.75,0.0,9088.0,0.0,91.75,9088.0,2.75
1,1,4.0,0.0,0,60,0,1,4697.0,32.85813370393778,88.75,0.0,8776.0,0.0,88.75,8776.0,-2.0
0,2,3.0,0.0,0,150,0,1,927.0,12.760499215809952,60.75,0.0,5988.0,0.0,60.75,5988.0,-0.25
1,2,1.0,0.0,0,60,0,1,2838.0,22.436991525988283,91.0,0.0,9040.0,0.0,91.0,9040.0,-1.5
1,2,7.0,0.0,0,40,0,1,1604.0,24.026728812161757,86.0,0.0,8516.0,0.0,86.0,8516.0,-1.0
1,2,3.0,1.0,0,30,0,1,1600.0,19.180579535587732,77.5,0.0,7564.0,0.0,77.5,7564.0,-1.0
1,2,4.0,0.0,0,90,0,0,1805.0,12.828383593221174,91.0,0.0,9100.0,0.0,91.0,9100.0,-1.25
1,1,6.0,0.0,0,30,0,1,1912.0,18.584367521609437,87.25,0.0,8644.0,0.0,87.25,8644.0,10.25
1,2,4.0,1.0,0,60,1,1,3201.0,21.409747414480552,90.75,0.0,9036.0,0.0,90.75,9036.0,-3.0
1,2,5.0,0.0,0,60,0,1,835.0,12.235309170754807,88.25,0.0,8696.0,0.0,88.25,8696.0,-1.0
1,2,9.0,0.0,0,30,0,0,311.0,7.725933623942821,79.66666666666667,0.0,5648.0,0.0,79.66666666666667,5648.0,9.333333333333334
1,2,9.0,0.0,0,60,0,1,1249.0,16.09830660287986,85.5,0.0,8508.0,0.0,85.5,8508.0,-3.25
1,2,1.0,0.0,0,60,0,1,988.0,15.969019199689454,74.0,0.0,7328.0,0.0,74.0,7328.0,3.5
1,1,3.0,0.0,0,120,0,1,1462.0,17.160780239629393,98.5,0.0,9880.0,0.0,98.5,9880.0,4.75
1,1,7.0,0.0,0,60,0,1,2444.0,17.01344031519955,93.75,0.0,9324.0,0.0,93.75,9324.0,-2.25
1,2,5.0,0.0,0,90,0,1,1736.0,20.327286900435563,90.0,0.0,9024.0,0.0,90.0,9024.0,-1.0
1,3,4.0,1.0,0,30,0,0,1041.0,22.856090518311195,82.5,0.0,3636.0,0.0,82.5,3636.0,11.5
1,2,7.0,0.0,0,60,0,1,417.0,7.521812271259441,82.5,0.0,3576.0,0.0,82.5,3576.0,7.0
1,2,5.0,0.0,0,30,0,1,1327.0,18.03712810494605,84.25,0.0,8464.0,0.0,84.25,8464.0,-0.5
1,1,1.0,0.0,0,60,0,1,1680.0,14.58158879859877,90.0,0.0,8988.0,0.0,90.0,8988.0,-1.25
1,1,2.0,1.0,0,60,0,1,1523.0,17.904135803876127,96.0,0.0,9564.0,0.0,96.0,9564.0,-1.5
1,2,2.0,0.0,0,60,0,1,2073.0,16.863636158162585,83.25,0.0,8340.0,0.0,83.25,8340.0,-0.75
1,1,7.0,0.0,0,60,0,1,5059.0,22.2109745277138,98.0,0.0,9776.0,0.0,98.0,9776.0,-6.75
1,3,3.0,0.0,0,30,0,1,2674.0,21.437785694385393,94.25,0.0,9404.0,0.0,94.25,9404.0,-2.25
1,2,8.0,0.0,0,60,1,1,1543.0,17.753009084321285,75.5,0.0,7352.0,0.0,75.5,7352.0,-0.5
1,2,5.0,1.0,0,60,0,1,1910.0,18.865457119343255,83.25,0.0,8364.0,0.0,83.25,8364.0,-5.75
1,1,2.0,0.0,0,120,0,0,587.0,14.010827270977774,95.0,0.0,4168.0,0.0,95.0,4168.0,-1.0
1,1,6.0,0.0,0,60,0,1,1457.0,19.11551508553548,70.75,0.0,7000.0,0.0,70.75,7000.0,4.25
1,3,6.0,1.0,0,60,0,1,4990.0,23.048801471101317,90.0,0.0,8928.0,0.0,90.0,8928.0,-1.75
1,2,8.0,0.0,0,90,0,1,802.0,11.725928330128202,75.25,0.0,7552.0,0.0,75.25,7552.0,-0.75
1,1,6.0,0.0,0,30,0,1,3635.0,22.646284791904236,89.25,0.0,8880.0,0.0,89.25,8880.0,-1.5
1,2,3.0,0.0,0,120,0,1,3296.0,27.70293854340499,96.75,0.0,9684.0,0.0,96.75,9684.0,-0.5
0,2,0.0,0.0,0,120,0,1,1182.0,15.970512893191303,80.5,0.0,7828.0,0.0,80.5,7828.0,-2.5
1,1,1.0,0.0,0,60,0,1,821.0,13.402094253254727,77.33333333333333,0.0,5368.0,0.0,77.33333333333333,5368.0,2.3333333333333335
1,2,2.0,0.0,0,90,0,1,1890.0,14.332341591705225,95.25,0.0,9492.0,0.0,95.25,9492.0,-1.0
1,3,4.0,1.0,0,60,0,1,1763.0,12.683588671958969,90.0,0.0,8928.0,0.0,90.0,8928.0,0.75
1,3,7.0,0.0,0,60,0,1,3130.0,27.134357916636446,93.5,0.0,9272.0,0.0,93.5,9272.0,0.0
1,2,3.0,1.0,0,60,0,0,873.0,15.171869989204772,59.0,0.0,4188.0,0.0,59.0,4188.0,-1.6666666666666667
1,2,9.0,1.0,0,30,0,1,1703.0,18.692406695044113,78.5,0.0,7808.0,0.0,78.5,7808.0,-0.25
0,3,6.0,0.0,0,120,0,1,883.0,12.735869236347451,85.75,0.0,8464.0,0.0,85.75,8464.0,0.0
1,2,3.0,0.0,0,120,0,1,1601.0,14.429044016003818,87.75,0.0,8784.0,0.0,87.75,8784.0,2.5
1,3,8.0,0.0,0,60,0,1,793.0,11.70806970701781,81.66666666666667,0.0,5684.0,0.0,81.66666666666667,5684.0,0.0
0,3,3.0,0.0,0,60,0,1,1496.0,16.68314753010457,82.25,0.0,8192.0,0.0,82.25,8192.0,-5.25
1,2,3.0,0.0,0,60,0,0,404.0,16.924423129182482,87.0,0.0,1392.0,0.0,87.0,1392.0,-1.0
1,3,4.0,0.0,0,120,0,1,2659.0,20.45172394876988,95.25,0.0,9480.0,0.0,95.25,9480.0,-2.75
1,2,3.0,1.0,0,90,0,1,1923.0,20.26020804201211,91.0,0.0,9016.0,0.0,91.0,9016.0,-0.5
1,2,2.0,1.0,0,60,0,1,1150.0,18.52317012819372,87.25,0.0,8656.0,0.0,87.25,8656.0,0.5
1,1,7.0,0.0,0,30,0,0,418.0,17.607657538652383,81.0,0.0,3420.0,0.0,81.0,3420.0,2.5
1,2,3.0,0.0,0,90,0,1,495.0,7.762023166816005,54.0,0.0,5652.0,0.0,54.0,5652.0,-0.75
1,1,5.0,0.0,0,60,0,1,1401.0,12.872406063688354,79.5,0.0,7848.0,0.0,79.5,7848.0,-0.25
1,1,1.0,0.0,0,90,0,0,250.0,11.767566624278663,69.0,0.0,3204.0,0.0,69.0,3204.0,0.0
1,1,8.0,0.0,0,60,0,1,791.0,11.611877382437706,88.25,0.0,8756.0,0.0,88.25,8756.0,-0.75
1,2,3.0,0.0,0,30,0,1,1153.0,13.756898335986081,72.0,0.0,7068.0,0.0,72.0,7068.0,-0.75
1,2,5.0,0.0,0,60,0,1,1827.0,13.398769982242289,80.25,0.0,8052.0,0.0,80.25,8052.0,-1.75
1,2,7.0,0.0,0,60,0,1,1677.0,17.990811439861417,92.25,0.0,9216.0,0.0,92.25,9216.0,-2.75
1,1,0.0,0.0,0,60,0,1,2093.0,17.344919223078225,90.75,0.0,9132.0,0.0,90.75,9132.0,-1.75
1,3,8.0,0.0,0,60,0,1,1100.0,13.157473503525212,83.0,0.0,8432.0,0.0,83.0,8432.0,1.25
1,1,6.0,0.0,0,60,0,1,1429.0,18.887868774396363,68.5,0.0,6592.0,0.0,68.5,6592.0,-1.0
1,2,1.0,0.0,0,30,0,0,657.0,15.711983908983754,90.0,0.0,3924.0,0.0,90.0,3924.0,-3.0
1,1,3.0,0.0,0,30,0,1,2258.0,20.13294807263993,83.75,0.0,8216.0,0.0,83.75,8216.0,-6.25
1,2,6.0,0.0,0,60,0,1,1196.0,15.053738537496843,82.25,0.0,8144.0,0.0,82.25,8144.0,-0.75
1,2,6.0,0.0,0,60,0,1,2279.0,24.56756306392826,90.5,0.0,9008.0,0.0,90.5,9008.0,1.75
1,2,9.0,0.0,0,60,0,1,885.0,13.803536187772995,89.5,0.0,8920.0,0.0,89.5,8920.0,-3.25
0,2,1.0,0.0,0,60,0,1,1903.0,18.88379066859695,71.25,0.0,7020.0,0.0,71.25,7020.0,-3.75
1,3,2.0,1.0,0,60,0,1,1782.0,17.719579823447145,75.5,0.0,7436.0,0.0,75.5,7436.0,4.5
1,1,1.0,0.0,0,60,0,1,1451.0,11.223365399621366,85.75,0.0,8536.0,0.0,85.75,8536.0,-0.5
1,2,0.0,0.0,0,60,0,1,1689.0,15.798668641344506,85.75,0.0,8500.0,0.0,85.75,8500.0,1.0
1,3,7.0,1.0,0,60,0,1,1775.0,14.697160984153184,90.5,0.0,9056.0,0.0,90.5,9056.0,-2.0
1,2,3.0,1.0,0,60,0,1,2409.0,22.76729392631616,90.0,0.0,9024.0,0.0,90.0,9024.0,-4.5
1,1,2.0,0.0,0,30,0,1,2578.0,17.10200634762451,69.0,0.0,6720.0,0.0,69.0,6720.0,-3.0
1,2,6.0,0.0,0,60,0,1,1147.0,10.431084182744556,89.0,0.0,8780.0,0.0,89.0,8780.0,-3.5
1,3,2.0,1.0,0,60,0,1,1748.0,17.38786058886216,79.25,0.0,7916.0,0.0,79.25,7916.0,-1.0
0,2,5.0,0.0,0,120,0,1,1990.0,16.830875875230884,89.5,0.0,8872.0,0.0,89.5,8872.0,-0.75
1,2,0.0,0.0,0,60,0,1,1976.0,20.47816665157343,73.25,0.0,7256.0,0.0,73.25,7256.0,1.0
1,2,4.0,0.0,0,60,0,1,1413.0,11.861263884272999,92.25,0.0,9264.0,0.0,92.25,9264.0,-1.25
1,3,1.0,0.0,0,60,0,1,2341.0,15.142590552159422,95.25,0.0,9480.0,0.0,95.25,9480.0,-3.0
1,1,9.0,1.0,0,60,0,1,2461.0,21.604946458715816,95.0,0.0,9464.0,0.0,95.0,9464.0,-0.75
1,3,1.0,0.0,0,60,0,1,2491.0,12.235673318101952,94.25,0.0,9392.0,0.0,94.25,9392.0,-1.0
1,3,8.0,0.0,0,60,0,1,1605.0,20.843407191699395,91.5,0.0,9048.0,0.0,91.5,9048.0,-5.25
0,3,5.0,0.0,0,90,0,1,2802.0,19.873560545867043,85.0,0.0,8332.0,0.0,85.0,8332.0,1.5
1,2,9.0,0.0,0,120,0,1,829.0,8.085203093797475,80.33333333333333,0.0,5560.0,0.0,80.33333333333333,5560.0,1.3333333333333333
1,1,4.0,0.0,0,30,0,1,1153.0,13.044118895496412,54.25,0.0,5356.0,0.0,54.25,5356.0,-1.0
1,3,4.0,0.0,0,60,0,1,2654.0,24.788962317523755,81.25,0.0,7948.0,0.0,81.25,7948.0,8.5
1,1,5.0,0.0,0,60,0,1,1474.0,14.409392666414687,88.5,0.0,8748.0,0.0,88.5,8748.0,-1.0
1,1,6.0,1.0,0,60,0,1,1170.0,15.089403571948772,87.0,0.0,8628.0,0.0,87.0,8628.0,-1.75
1,2,0.0,0.0,0,60,0,0,2121.0,38.94169955731168,60.0,0.0,4164.0,0.0,60.0,4164.0,14.333333333333334
1,2,8.0,0.0,0,60,0,1,1324.0,14.218529064143233,78.0,0.0,7764.0,0.0,78.0,7764.0,-2.0
1,1,7.0,0.0,0,60,0,1,1631.0,15.836376277717937,91.75,0.0,9136.0,0.0,91.75,9136.0,-1.5
1,2,2.0,0.0,0,60,0,1,1597.0,16.489346424799155,80.66666666666667,0.0,5744.0,0.0,80.66666666666667,5744.0,-1.6666666666666667
0,2,1.0,0.0,0,210,0,0,315.0,8.04856163037774,47.0,0.0,3252.0,0.0,47.0,3252.0,1.3333333333333333
1,2,6.0,0.0,0,60,0,1,1429.0,11.240049861009679,95.25,0.0,9480.0,0.0,95.25,9480.0,5.0
1,2,8.0,0.0,0,60,0,1,2115.0,17.99487014872525,85.0,0.0,8416.0,0.0,85.0,8416.0,-1.5
1,1,7.0,1.0,0,30,0,1,1671.0,17.858135678478455,86.25,0.0,8544.0,0.0,86.25,8544.0,2.0
1,2,7.0,0.0,0,60,0,1,2113.0,19.831564352175658,89.5,0.0,8824.0,0.0,89.5,8824.0,-1.25
1,1,7.0,0.0,0,60,0,1,699.0,9.711068105517539,67.25,0.0,6488.0,0.0,67.25,6488.0,2.25
1,1,7.0,1.0,0,180,0,1,1298.0,22.9127375651534,82.75,0.0,8164.0,0.0,82.75,8164.0,-1.5
1,2,6.0,0.0,0,30,0,1,1470.0,14.09966883146639,84.75,0.0,8628.0,0.0,84.75,8628.0,1.0
1,2,8.0,0.0,0,60,1,1,1305.0,15.012307267933066,94.0,0.0,6720.0,0.0,94.0,6720.0,-1.6666666666666667
1,1,3.0,0.0,0,60,0,0,318.0,18.151993336480018,81.0,0.0,1296.0,0.0,81.0,1296.0,-2.0
0,3,4.0,0.0,0,60,0,1,1023.0,14.422362368569255,78.66666666666667,0.0,5468.0,0.0,78.66666666666667,5468.0,0.0
1,1,7.0,0.0,0,60,0,1,1144.0,15.000710242799222,80.75,0.0,7988.0,0.0,80.75,7988.0,1.25
1,2,5.0,0.0,0,60,0,0,492.0,7.918610263501735,66.25,0.0,6388.0,0.0,66.25,6388.0,3.75
1,2,7.0,0.0,0,60,0,1,654.0,9.889667462867155,80.0,0.0,7832.0,0.0,80.0,7832.0,-0.25
1,2,7.0,0.0,0,60,0,1,2139.0,15.484187075567393,90.75,0.0,9036.0,0.0,90.75,9036.0,-2.75
1,2,4.0,0.0,0,60,0,1,937.0,13.711841619006677,82.0,0.0,8020.0,0.0,82.0,8020.0,1.75
1,2,8.0,0.0,0,60,0,1,2448.0,19.45154050685099,89.25,0.0,8856.0,0.0,89.25,8856.0,0.25
1,3,7.0,1.0,0,60,0,1,1257.0,16.03127236126541,89.25,0.0,8808.0,0.0,89.25,8808.0,-5.0
1,1,2.0,0.0,0,60,0,0,290.0,17.31824111485673,62.0,0.0,992.0,0.0,62.0,992.0,-3.0
1,2,7.0,0.0,0,90,0,1,1911.0,22.511080916697136,92.5,0.0,9220.0,0.0,92.5,9220.0,-0.5
1,3,0.0,0.0,0,60,0,1,1372.0,13.816626747081997,74.5,0.0,7336.0,0.0,74.5,7336.0,0.0
1,2,5.0,0.0,0,30,0,0,765.0,10.323035183623672,79.25,0.0,7784.0,0.0,79.25,7784.0,4.0
1,2,2.0,0.0,0,90,0,1,765.0,11.488955987985921,88.25,0.0,8756.0,0.0,88.25,8756.0,-3.0
1,2,9.0,0.0,0,60,0,1,2571.0,19.208658529100923,74.25,0.0,7536.0,0.0,74.25,7536.0,0.0
1,3,7.0,0.0,0,30,0,1,1553.0,14.943004865788945,84.75,0.0,8424.0,0.0,84.75,8424.0,-1.0
1,2,6.0,0.0,0,60,0,1,1728.0,17.624432553627656,93.5,0.0,9308.0,0.0,93.5,9308.0,1.5
1,3,8.0,0.0,0,60,0,1,3555.0,19.477459261177607,88.75,0.0,8776.0,0.0,88.75,8776.0,-5.5
1,1,8.0,0.0,0,60,0,1,524.0,8.619932633557578,68.0,0.0,6764.0,0.0,68.0,6764.0,12.0
1,2,4.0,0.0,0,30,0,1,2439.0,19.980290089983423,83.75,0.0,8216.0,0.0,83.75,8216.0,-1.5
1,2,7.0,0.0,0,60,0,1,2159.0,27.05656272200249,92.0,0.0,9236.0,0.0,92.0,9236.0,-0.5
1,2,5.0,0.0,0,30,0,1,1461.0,17.835781563187926,83.0,0.0,8228.0,0.0,83.0,8228.0,-1.75
1,2,6.0,0.0,0,30,0,1,1997.0,21.884517164539144,87.25,0.0,8680.0,0.0,87.25,8680.0,-1.0
1,2,6.0,0.0,0,30,0,0,271.0,10.943344987077392,62.5,0.0,2708.0,0.0,62.5,2708.0,-1.0
0,2,2.0,0.0,0,30,0,1,3802.0,38.4890254078426,95.75,0.0,9536.0,0.0,95.75,9536.0,-2.0
1,2,1.0,0.0,0,120,0,1,1433.0,15.25262269115601,90.25,0.0,8932.0,0.0,90.25,8932.0,-4.0
1,1,5.0,0.0,0,60,0,1,1618.0,14.299359503345299,91.0,0.0,9004.0,0.0,91.0,9004.0,-1.0
1,2,1.0,0.0,0,30,0,0,112.0,3.546565239777777,67.5,0.0,2964.0,0.0,67.5,2964.0,0.0
0,3,7.0,0.0,0,60,0,1,2571.0,18.16888223250295,85.25,0.0,8444.0,0.0,85.25,8444.0,-0.5
1,1,0.0,0.0,0,60,0,0,1855.0,28.12834303310981,95.33333333333333,0.0,6832.0,0.0,95.33333333333333,6832.0,-0.6666666666666666
1,3,3.0,1.0,0,30,0,0,1282.0,32.31562251541712,79.0,0.0,3464.0,0.0,79.0,3464.0,-4.0
0,2,8.0,0.0,0,60,0,1,1359.0,18.14199347049087,70.0,0.0,6784.0,0.0,70.0,6784.0,3.0
1,3,4.0,0.0,0,120,0,1,2180.0,21.062008899971286,81.5,0.0,8072.0,0.0,81.5,8072.0,1.5
1,2,7.0,0.0,0,60,0,1,1552.0,11.192095955937166,91.5,0.0,9156.0,0.0,91.5,9156.0,-1.0
0,3,7.0,0.0,0,150,0,1,1218.0,13.57375559905102,74.0,0.0,7208.0,0.0,74.0,7208.0,-3.25
1,2,8.0,0.0,0,60,0,1,2124.0,16.9025804974631,87.5,0.0,8840.0,0.0,87.5,8840.0,-2.0
1,2,8.0,0.0,0,60,1,0,743.0,17.456741454871302,77.33333333333333,0.0,5488.0,0.0,77.33333333333333,5488.0,-0.6666666666666666
1,2,5.0,0.0,0,60,0,1,2120.0,18.265341420436542,87.25,0.0,8644.0,0.0,87.25,8644.0,-1.75
0,2,0.0,0.0,0,60,0,1,837.0,8.8656799310958,61.75,0.0,6124.0,0.0,61.75,6124.0,0.5
1,2,9.0,1.0,0,60,0,1,3115.0,40.1994137001899,93.25,0.0,9292.0,0.0,93.25,9292.0,-0.75
1,2,6.0,0.0,0,60,0,1,1229.0,17.792905567850323,87.33333333333333,0.0,7336.0,0.0,87.33333333333333,7336.0,3.6666666666666665
1,2,5.0,0.0,0,90,0,1,5208.0,21.59828954132968,94.0,0.0,9400.0,0.0,94.0,9400.0,-0.75
1,3,3.0,0.0,0,60,0,0,638.0,11.976941896336001,93.0,0.0,4128.0,0.0,93.0,4128.0,5.5
1,3,8.0,0.0,0,60,0,1,1069.0,20.123154235222973,86.25,0.0,8532.0,0.0,86.25,8532.0,-1.25
0,1,3.0,0.0,0,60,0,1,3210.0,22.821313684287414,92.75,0.0,9236.0,0.0,92.75,9236.0,-2.5
1,1,4.0,0.0,0,90,0,1,3142.0,20.65915745399029,85.25,0.0,8384.0,0.0,85.25,8384.0,-1.0
0,2,7.0,0.0,0,30,0,1,803.0,9.021995671933075,87.75,0.0,8784.0,0.0,87.75,8784.0,2.25
0,2,5.0,0.0,0,90,0,1,1222.0,14.611053850373601,72.25,0.0,6940.0,0.0,72.25,6940.0,-1.0
1,1,8.0,0.0,0,90,0,1,2947.0,21.664477217941993,92.5,0.0,9232.0,0.0,92.5,9232.0,-8.0
0,2,5.0,0.0,0,30,0,1,961.0,14.804991022187211,92.25,0.0,9168.0,0.0,92.25,9168.0,-1.75
0,2,4.0,0.0,0,120,0,1,1772.0,15.546010063726682,77.75,0.0,7688.0,0.0,77.75,7688.0,-3.0
1,1,3.0,1.0,0,90,0,1,2177.0,15.702816928950432,86.5,0.0,8584.0,0.0,86.5,8584.0,-0.5
1,3,9.0,0.0,0,60,0,1,622.0,10.066619670557632,74.75,0.0,7268.0,0.0,74.75,7268.0,1.0
1,1,4.0,0.0,0,60,0,1,2797.0,21.71341725273233,81.5,0.0,8096.0,0.0,81.5,8096.0,-6.0
1,2,8.0,0.0,0,60,0,1,2473.0,19.35018271214742,82.25,0.0,8228.0,0.0,82.25,8228.0,-0.25
0,3,9.0,0.0,0,60,0,1,1442.0,14.185963965129476,92.0,0.0,9104.0,0.0,92.0,9104.0,-0.25
1,2,3.0,1.0,0,60,0,1,743.0,10.095930854025296,75.75,0.0,7632.0,0.0,75.75,7632.0,1.0
1,1,6.0,0.0,0,60,0,1,1904.0,15.390090088631172,87.75,0.0,8676.0,0.0,87.75,8676.0,-1.0
1,3,5.0,0.0,0,60,0,1,3250.0,18.066193936707183,93.0,0.0,9252.0,0.0,93.0,9252.0,-3.5
0,1,1.0,0.0,0,120,0,1,1491.0,11.447021515162934,64.75,0.0,6220.0,0.0,64.75,6220.0,-2.25
1,3,4.0,0.0,0,60,0,1,1416.0,15.244273469778642,87.75,0.0,8664.0,0.0,87.75,8664.0,2.25
1,3,3.0,0.0,0,30,0,1,778.0,11.502391246939416,73.25,0.0,7448.0,0.0,73.25,7448.0,0.25
0,3,4.0,1.0,0,60,1,1,4939.0,28.87709143033152,96.75,0.0,9660.0,0.0,96.75,9660.0,-3.75
1,1,1.0,0.0,0,60,0,1,3603.0,27.164131625826375,88.5,0.0,8832.0,0.0,88.5,8832.0,-3.0
1,3,2.0,0.0,0,60,0,1,546.0,9.706096751719693,76.25,0.0,7628.0,0.0,76.25,7628.0,-1.0
1,1,3.0,0.0,0,60,0,1,808.0,11.305235046307729,82.75,0.0,8104.0,0.0,82.75,8104.0,1.0
1,2,6.0,0.0,0,60,0,1,2250.0,15.012939932061599,92.5,0.0,9196.0,0.0,92.5,9196.0,-2.0
0,1,2.0,0.0,0,60,0,0,879.0,16.376125445418605,53.666666666666664,0.0,3632.0,0.0,53.666666666666664,3632.0,7.0
0,2,6.0,0.0,0,90,0,1,2876.0,18.951087657690195,75.25,0.0,7384.0,0.0,75.25,7384.0,1.5
1,3,6.0,0.0,0,60,0,1,1660.0,11.691631688657058,88.0,0.0,8944.0,0.0,88.0,8944.0,-0.5
1,2,2.0,0.0,0,60,0,1,411.0,7.7401800755372285,59.333333333333336,0.0,4072.0,0.0,59.333333333333336,4072.0,1.6666666666666667
1,2,9.0,0.0,0,90,0,1,1240.0,12.562653990052803,89.0,0.0,8996.0,0.0,89.0,8996.0,-0.75
1,3,2.0,1.0,0,150,0,0,399.0,9.804898860603645,85.0,0.0,3728.0,0.0,85.0,3728.0,0.0
0,2,7.0,0.0,0,120,0,0,262.0,6.850244730998362,88.5,0.0,3816.0,0.0,88.5,3816.0,0.0
1,1,1.0,1.0,0,30,0,1,2151.0,16.986413763682446,82.75,0.0,8248.0,0.0,82.75,8248.0,7.0
1,2,8.0,0.0,0,60,0,0,284.0,12.44716253034351,68.0,0.0,1088.0,0.0,68.0,1088.0,6.0
1,2,1.0,1.0,0,30,0,1,2865.0,18.053183270971292,89.0,0.0,8816.0,0.0,89.0,8816.0,2.5
1,1,4.0,1.0,0,60,0,0,2857.0,23.481770119919844,77.75,0.0,7640.0,0.0,77.75,7640.0,-8.0
1,2,4.0,1.0,0,60,0,1,1507.0,14.749362731795895,95.0,0.0,9488.0,0.0,95.0,9488.0,-3.5
1,3,7.0,1.0,0,60,0,1,2466.0,18.434316423563356,94.5,0.0,9468.0,0.0,94.5,9468.0,-5.75
1,2,8.0,0.0,0,60,0,1,1706.0,18.884323375531014,78.25,0.0,7648.0,0.0,78.25,7648.0,2.0
1,2,8.0,0.0,0,60,0,1,1016.0,11.609013036148655,79.5,0.0,7740.0,0.0,79.5,7740.0,6.75
1,2,9.0,0.0,0,60,0,1,3039.0,27.812712620343728,95.0,0.0,9476.0,0.0,95.0,9476.0,-0.75
1,3,3.0,1.0,0,30,0,1,1195.0,13.201722900134813,68.75,0.0,6632.0,0.0,68.75,6632.0,3.0
1,1,0.0,0.0,0,90,0,1,859.0,10.367469685054374,82.5,0.0,8088.0,0.0,82.5,8088.0,-0.25
1,1,4.0,1.0,0,30,0,1,3168.0,20.45157264573234,86.75,0.0,8576.0,0.0,86.75,8576.0,-1.0
1,3,2.0,0.0,0,60,0,1,982.0,10.314956913157019,89.0,0.0,8768.0,0.0,89.0,8768.0,0.25
1,3,1.0,0.0,0,60,0,1,2471.0,15.785712318913061,75.25,0.0,7384.0,0.0,75.25,7384.0,-1.25
1,3,8.0,0.0,0,90,0,1,2013.0,16.1392936413718,81.5,0.0,7928.0,0.0,81.5,7928.0,-0.5
1,2,2.0,0.0,0,60,0,1,1463.0,10.071468358789616,85.75,0.0,8524.0,0.0,85.75,8524.0,-4.75
1,1,5.0,0.0,0,60,0,1,1889.0,18.20467300923736,86.75,0.0,8660.0,0.0,86.75,8660.0,-1.5
1,1,0.0,0.0,0,90,0,0,243.0,19.42890761010691,86.0,0.0,1376.0,0.0,86.0,1376.0,0.0
1,2,1.0,0.0,0,30,0,0,1261.0,12.961158813400111,87.33333333333333,0.0,6172.0,0.0,87.33333333333333,6172.0,-4.666666666666667
1,1,4.0,0.0,0,60,0,1,1166.0,14.023520684718367,78.5,0.0,7760.0,0.0,78.5,7760.0,-0.5
1,2,1.0,0.0,0,90,0,1,1517.0,17.71078544661671,84.25,0.0,8356.0,0.0,84.25,8356.0,0.0
0,1,2.0,0.0,0,60,0,0,663.0,9.626538811855724,77.0,0.0,5352.0,0.0,77.0,5352.0,6.0
1,1,5.0,1.0,0,60,0,1,1452.0,14.714941785599049,91.25,0.0,9056.0,0.0,91.25,9056.0,-3.75
1,3,0.0,1.0,0,60,0,1,1343.0,11.838094519774582,89.25,0.0,8940.0,0.0,89.25,8940.0,-7.5
1,3,6.0,0.0,0,60,0,1,1229.0,13.84717640619505,90.0,0.0,8916.0,0.0,90.0,8916.0,-0.75
1,1,2.0,1.0,0,120,0,1,1420.0,18.10454783064714,61.333333333333336,0.0,4156.0,0.0,61.333333333333336,4156.0,2.3333333333333335
1,3,6.0,0.0,0,60,0,1,1566.0,14.118887598016327,86.0,0.0,8744.0,0.0,86.0,8744.0,-1.25
